Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24615,0.31,Good,E,SI1,63.1,57.0,4.28,4.31,2.71,544
7958,0.39,Very Good,E,VS2,62.7,59.0,4.64,4.68,2.92,794
25270,0.7,Premium,E,SI2,62.9,59.0,5.71,5.64,3.57,2273
1567,1.5,Very Good,D,SI1,63.4,58.0,7.16,7.25,4.57,11352
5112,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5665
13227,1.39,Premium,H,VS2,62.5,59.0,7.17,7.1,4.46,7006
22012,1.2,Premium,E,VVS1,60.6,60.0,6.95,6.85,4.18,14192
9738,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,590
17447,0.4,Premium,E,SI1,60.9,60.0,4.77,4.75,2.9,945
11097,1.2,Very Good,F,SI2,62.2,62.0,6.7,6.77,4.19,5247
4620,0.3,Very Good,G,VVS2,62.9,58.0,4.26,4.29,2.69,638
13674,0.27,Ideal,E,VVS1,62.0,56.0,4.16,4.19,2.59,586
18177,0.51,Ideal,F,VS1,61.6,55.0,5.14,5.18,3.18,1870
4882,1.01,Very Good,D,VVS2,62.5,59.0,6.34,6.4,3.98,10453
23434,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3146
2997,1.5,Very Good,I,VS2,60.1,60.0,7.38,7.35,4.43,8974
6575,1.74,Ideal,I,SI2,61.6,57.0,7.67,7.74,4.75,8896
107,1.0,Premium,F,VVS2,60.6,54.0,6.56,6.52,3.96,8924
13712,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2398
1897,0.91,Good,E,SI2,63.1,61.0,6.04,6.14,3.84,3520
16485,1.1,Premium,E,SI2,61.7,59.0,6.64,6.59,4.08,5174
14093,0.32,Very Good,F,VVS1,61.6,56.0,4.37,4.41,2.7,886
5016,1.01,Premium,H,SI2,60.7,58.0,6.52,6.49,3.95,3790
9315,1.31,Ideal,G,SI1,63.4,57.0,6.97,6.87,4.4,7277
24509,1.51,Ideal,E,SI2,62.6,53.0,7.4,7.32,4.61,10147
3287,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,972
21628,1.24,Very Good,H,SI2,63.2,55.0,6.88,6.83,4.33,5486
14046,0.54,Fair,F,SI1,64.8,59.0,5.11,5.05,3.29,1944
22543,1.01,Very Good,F,VS2,62.1,57.0,6.38,6.43,3.98,7098
5991,1.05,Premium,F,VVS2,61.3,59.0,6.56,6.48,4.0,8693
14040,0.23,Very Good,E,VVS1,60.9,58.0,3.95,3.96,2.41,530
16388,0.67,Very Good,G,VS2,59.4,59.4,5.71,5.8,3.41,2131
10676,1.05,Ideal,I,SI2,60.9,57.0,6.55,6.62,4.01,4163
13946,0.34,Premium,D,SI1,62.0,58.0,4.47,4.43,2.76,750
13852,0.9,Good,G,I1,63.6,61.0,6.07,6.03,3.85,2344
10129,0.33,Ideal,F,VVS1,61.9,56.0,4.47,4.42,2.75,1021
12753,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6409
3870,0.71,Ideal,E,VS2,61.8,57.0,5.69,5.74,3.53,3301
20695,0.7,Fair,D,VS2,65.2,59.0,5.58,5.55,3.63,2560
15548,0.56,Good,F,VS1,58.6,62.0,5.3,5.45,3.16,1712
5074,1.42,Ideal,I,VS2,62.9,57.0,7.21,7.07,4.49,6069
12528,1.02,Premium,H,SI1,61.8,56.0,6.47,6.42,3.98,4102
21370,0.31,Premium,F,VS2,61.4,58.0,4.36,4.4,2.69,625
8571,0.9,Good,F,SI1,63.9,58.0,6.12,6.08,3.9,3604
5325,0.9,Ideal,I,VVS2,61.9,55.0,6.21,6.23,3.85,4011
17373,0.3,Premium,E,IF,61.9,61.0,4.32,4.27,2.66,984
2767,0.33,Ideal,G,VS1,62.1,54.0,4.45,4.47,2.77,666
23435,0.52,Very Good,F,SI1,61.9,58.0,5.1,5.15,3.17,1298
9840,0.76,Fair,H,SI1,61.9,70.0,5.84,5.77,3.59,2328
19815,1.01,Premium,G,SI1,62.6,60.0,6.36,6.29,3.96,5006
831,0.37,Ideal,H,IF,61.7,53.0,4.66,4.68,2.88,936
20315,0.43,Ideal,D,SI2,61.0,57.0,4.81,4.86,2.95,716
14229,0.36,Good,H,VS2,63.7,55.0,4.52,4.49,2.87,729
26622,1.56,Ideal,E,SI2,61.2,56.0,7.53,7.49,4.59,8518
21587,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
9826,1.02,Premium,F,SI2,60.4,60.0,6.53,6.49,3.93,4238
15383,0.33,Ideal,I,IF,61.1,56.0,4.45,4.49,2.73,675
23254,0.31,Ideal,G,IF,62.6,53.0,4.36,4.39,2.74,891
6148,0.41,Ideal,F,VS1,62.1,56.0,4.74,4.76,2.95,1007
6144,0.9,Ideal,E,SI2,61.9,54.0,6.23,6.18,3.84,3958
8380,2.03,Premium,H,SI2,61.6,58.0,8.17,8.09,5.01,16075
19025,1.0,Premium,E,SI2,60.7,58.0,6.45,6.38,3.9,3763
6649,0.36,Ideal,G,VS1,61.1,55.0,4.63,4.66,2.84,746
6600,0.73,Very Good,I,VVS2,62.3,58.0,5.75,5.78,3.59,2565
19761,0.51,Premium,F,VVS2,62.3,58.0,5.08,5.1,3.17,1953
12423,0.53,Very Good,D,SI2,59.3,61.0,5.26,5.29,3.13,1226
17458,0.31,Ideal,G,VS2,62.0,57.0,4.34,4.37,2.7,544
21860,2.01,Very Good,H,SI2,,57.0,8.0,7.93,5.05,16111
4929,1.29,Very Good,I,SI1,63.6,57.0,6.88,6.92,4.39,5771
1136,0.31,Ideal,D,VS2,59.4,57.0,4.5,4.45,2.66,879
19639,0.32,Premium,H,IF,61.8,58.0,4.35,4.39,2.7,763
8895,0.34,Ideal,G,VS2,62.2,53.0,4.46,4.51,2.79,596
2466,0.34,Premium,G,VS2,60.2,58.0,4.55,4.52,2.73,765
23912,2.07,Ideal,I,VS2,60.3,59.0,8.23,8.28,4.98,17045
5164,1.0,Very Good,G,VS2,63.3,60.0,6.37,6.29,4.01,5600
8933,1.22,Premium,H,VS2,62.3,58.0,6.85,6.77,4.24,6608
10949,0.34,Very Good,F,VS2,62.5,57.5,4.4,4.45,2.77,730
10340,0.52,Very Good,J,VVS1,61.7,55.5,5.17,5.19,3.19,1363
1538,0.54,Ideal,E,VS2,61.0,56.0,5.25,5.28,3.21,1754
516,1.52,Premium,F,VS2,59.4,55.0,7.52,7.46,4.45,14388
2967,0.28,Ideal,F,VVS2,61.4,57.0,4.2,4.24,2.59,642
7073,1.02,Premium,F,VS1,60.5,56.0,6.61,6.52,3.97,7197
12107,0.91,Premium,D,SI2,62.0,62.0,6.25,6.16,3.85,3403
20260,0.4,Good,J,VS1,64.0,56.0,4.69,4.66,2.99,734
15721,1.01,Premium,E,VS2,62.9,59.0,6.36,6.3,3.98,6606
4272,1.7,Ideal,G,VVS1,61.0,56.0,7.67,7.62,4.66,18445
10734,0.39,Good,G,VS2,63.4,57.0,4.63,4.67,2.95,787
25457,2.04,Good,J,VS2,59.6,56.0,8.26,8.31,4.94,13550
6606,0.28,Ideal,G,VS2,62.1,56.0,4.19,4.23,2.61,508
21600,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,5904
26007,0.92,Ideal,D,VS2,61.4,56.0,6.26,6.28,3.85,6513
21691,0.7,Ideal,F,VS2,61.3,56.0,5.74,5.71,3.51,2717
8777,0.3,Good,I,VS1,63.7,58.0,4.23,4.25,2.7,473
408,0.71,Good,E,VS2,62.8,60.0,5.6,5.65,3.53,2836
21846,0.3,Ideal,H,VVS2,62.2,57.0,4.29,4.26,2.66,776
24535,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,743
19156,1.01,Premium,G,VVS2,61.4,58.0,6.46,6.51,3.98,6843
10051,0.3,Very Good,G,VS2,60.6,61.0,4.29,4.32,2.61,526
4028,1.22,Premium,I,SI2,61.7,59.0,6.84,6.8,4.21,4735
1186,0.5,Good,D,SI2,58.5,64.0,5.2,5.12,3.02,958
20314,0.73,Very Good,J,VS2,62.7,57.0,5.71,5.74,3.59,2101
7597,0.7,Ideal,G,VVS1,61.6,55.0,5.72,5.75,3.53,3073
8353,1.5,Very Good,I,VS2,63.8,59.0,7.29,7.23,4.63,9960
7383,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,777
20622,2.44,Premium,I,SI2,61.4,56.0,8.74,8.7,5.35,13027
15082,1.5,Ideal,G,VS2,61.4,59.0,7.37,7.32,4.5,13428
12689,1.0,Very Good,F,SI2,62.8,57.0,6.37,6.44,4.02,4081
20054,1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
6732,2.04,Very Good,H,SI2,60.0,60.0,8.21,8.17,4.91,16319
8489,0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,1059
10916,1.2,Ideal,G,VS1,62.3,56.0,6.77,6.82,4.23,8442
23243,1.07,Premium,F,SI1,62.5,59.0,6.57,6.52,4.09,5436
5345,1.52,Good,E,VS1,63.9,56.0,7.21,7.25,4.62,15649
25687,1.09,Premium,H,SI1,61.6,57.0,6.63,6.59,4.07,5219
10963,0.29,Ideal,G,IF,61.3,55.0,4.25,4.28,2.61,673
24748,0.5,Very Good,H,VS1,62.5,59.0,5.01,5.04,3.14,1429
23097,0.31,Premium,I,SI1,60.1,59.0,4.41,4.38,2.64,537
12766,0.52,Ideal,D,SI1,62.4,56.0,5.12,5.17,3.21,1600
16366,2.01,Premium,F,SI2,61.3,61.0,8.02,7.96,4.9,17746
5369,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,998
12284,0.77,Ideal,E,SI1,61.0,56.0,5.92,5.94,3.62,3827
8759,0.73,Very Good,H,SI1,62.8,55.0,5.71,5.75,3.6,2196
14450,0.32,Ideal,G,VVS1,62.2,53.0,4.42,4.45,2.76,814
17754,1.24,Premium,H,VS1,62.2,59.0,6.9,6.83,4.27,7222
4720,0.42,Ideal,D,SI1,61.7,56.0,4.83,4.79,2.97,1040
26638,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,702
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
114,0.23,Very Good,E,VVS2,60.0,56.0,4.03,4.07,2.43,530
4003,0.55,Premium,D,SI1,61.0,58.0,5.29,5.27,3.22,1819
15607,0.71,Premium,E,SI2,60.4,61.0,5.79,5.77,3.49,2096
4634,0.32,Premium,G,VVS2,62.0,55.0,4.42,4.39,2.73,936
3332,1.07,Premium,I,VS2,60.7,58.0,6.62,6.66,4.03,4491
12516,1.02,Premium,F,VVS2,60.9,59.0,6.56,6.44,3.96,8774
25413,0.53,Ideal,D,SI2,61.9,55.0,5.19,5.24,3.23,1314
695,0.71,Ideal,E,SI2,,57.0,5.74,5.78,3.54,2470
6991,1.01,Premium,H,VS2,62.9,60.0,6.33,6.22,3.95,4559
23577,0.43,Ideal,G,VVS2,60.9,57.0,4.86,4.89,2.97,1408
15233,0.54,Ideal,F,SI2,61.0,56.0,5.24,5.29,3.21,1173
24606,2.04,Premium,I,I1,59.3,61.0,8.3,8.25,4.91,8408
12149,0.7,Ideal,G,VVS1,62.8,57.0,5.63,5.68,3.55,3165
16830,0.92,Very Good,F,SI2,59.9,60.0,6.26,6.29,3.76,3625
3548,0.55,Ideal,I,SI1,61.2,55.0,5.28,5.33,3.25,1320
19424,1.7,Very Good,G,VS2,61.6,58.0,7.63,7.67,4.71,16086
17729,1.27,Very Good,G,VVS2,61.5,58.0,6.9,6.96,4.26,10321
25991,1.53,Ideal,J,VS2,61.4,58.0,7.35,7.43,4.54,7550
284,2.43,Ideal,I,SI2,62.3,59.0,8.54,8.61,5.34,17856
8237,0.7,Ideal,F,VS1,61.0,55.0,5.77,5.73,3.51,2874
15744,2.23,Premium,J,VS2,61.0,58.0,8.39,8.36,5.11,14867
21411,1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085
7640,1.01,Good,F,SI1,64.2,58.0,6.24,6.29,4.02,4339
26555,0.73,Ideal,I,VVS1,61.8,57.0,5.75,5.77,3.56,3239
15931,0.23,Very Good,E,VVS2,61.5,59.0,3.95,3.98,2.44,530
17909,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3007
3028,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1109
22881,1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
23251,0.35,Good,F,SI2,63.8,56.0,4.45,4.48,2.85,460
20100,0.56,Premium,G,SI1,61.7,58.0,5.31,5.29,3.27,1176
7018,1.0,Premium,F,SI1,62.1,60.0,6.29,6.23,3.88,4234
16575,0.73,Ideal,F,VS1,,55.0,5.8,5.83,3.57,3797
6734,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,4515
16587,0.3,Premium,H,VS2,62.5,59.0,4.23,4.28,2.66,473
4785,0.57,Premium,D,SI1,60.2,60.0,5.36,5.34,3.22,1847
15110,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,4318
12769,1.5,Ideal,I,VS1,62.2,54.0,7.33,7.4,4.57,10406
1815,0.46,Ideal,G,IF,61.7,56.0,4.97,5.01,3.08,1987
24106,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978
4505,1.62,Ideal,J,SI1,62.4,53.2,7.47,7.51,4.68,8075
21405,0.5,Good,F,VS2,57.7,61.0,5.28,5.25,3.04,1626
24507,0.33,Ideal,D,VS1,61.0,56.0,4.47,4.45,2.72,1077
19159,0.34,Premium,D,VS2,62.1,58.0,4.5,4.45,2.78,1033
14607,0.3,Premium,G,VVS1,62.4,59.0,4.31,4.25,2.67,905
2051,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9532
4559,1.05,Premium,G,SI2,60.7,61.0,6.56,6.52,3.97,3599
13439,1.03,Ideal,I,VS1,61.3,53.0,6.54,6.57,4.01,5181
11774,1.52,Premium,J,VS1,62.5,58.0,7.37,7.34,4.6,9014
14102,1.02,Ideal,G,VVS2,62.1,57.0,6.43,6.45,4.0,8401
25950,1.62,Ideal,H,VS2,62.4,57.0,7.48,7.53,4.68,11114
3579,0.72,Good,F,SI2,63.8,59.0,5.64,5.58,3.58,1609
14377,0.53,Ideal,D,VS2,62.2,56.0,5.17,5.18,3.22,1809
20780,0.42,Very Good,F,VS2,60.1,61.0,4.84,4.88,2.92,790
16113,0.31,Good,H,SI1,64.0,54.0,4.31,4.29,2.75,521
18734,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
19563,1.12,Premium,J,VS2,58.6,58.0,6.85,6.81,4.0,4422
11275,0.33,Ideal,E,SI2,62.2,54.0,4.44,4.46,2.77,427
15789,0.6,Very Good,F,VS2,59.5,57.8,5.48,5.56,3.28,1940
10105,0.3,Very Good,G,VS1,61.2,59.0,4.28,4.32,2.63,605
10061,0.4,Very Good,G,SI1,63.1,56.0,4.75,4.72,2.99,840
3509,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5376
4075,0.52,Very Good,D,SI1,63.8,56.0,5.06,5.1,3.24,1452
7530,2.31,Premium,J,VS1,62.3,61.0,8.55,8.43,5.29,17451
14263,0.73,Good,I,VS2,63.7,58.0,5.69,5.64,3.61,2144
9239,1.29,Premium,I,SI1,61.8,59.0,6.99,6.96,4.31,6429
15784,1.06,Ideal,I,VVS2,62.2,55.0,6.51,6.55,4.06,6069
26501,0.54,Ideal,F,VVS2,61.2,55.0,5.27,5.25,3.22,2333
24255,1.04,Ideal,F,SI1,60.9,56.0,6.61,6.56,4.01,5795
20203,0.5,Premium,E,SI1,60.2,58.0,5.18,5.15,3.11,1415
8193,0.41,Ideal,D,SI1,63.0,57.0,4.7,4.64,2.94,920
21220,1.0,Very Good,E,VVS1,62.7,54.0,6.36,6.39,4.0,10463
20813,0.51,Premium,F,VS2,61.4,58.0,5.13,5.09,3.14,1619
23198,0.52,Ideal,D,I1,61.1,57.0,5.18,5.2,3.17,971
18366,0.76,Premium,D,VS2,60.9,58.0,5.9,5.85,3.58,2977
23096,1.01,Ideal,G,SI1,63.1,53.0,6.36,6.42,4.03,5430
12239,1.2,Ideal,I,SI2,59.6,61.0,6.95,6.97,4.15,4890
11918,0.3,Ideal,D,SI2,61.1,55.0,4.32,4.35,2.65,447
14204,1.52,Premium,G,VS1,61.5,58.0,7.39,7.31,4.52,13207
763,0.7,Premium,D,VS1,62.5,60.0,5.62,5.67,3.53,3471
26552,1.22,Very Good,F,VS2,62.3,57.0,6.8,6.84,4.25,8575
24624,0.35,Fair,G,VS2,65.9,54.0,5.57,5.53,3.66,1415
2792,0.32,Ideal,E,VVS1,61.9,55.0,4.38,4.41,2.72,954
25850,0.33,Ideal,F,VVS2,60.9,56.0,4.47,4.5,2.73,974
7566,1.54,Ideal,J,VS1,62.2,59.0,7.34,7.38,4.58,8848
2486,0.5,Ideal,F,IF,61.2,57.0,5.11,5.15,3.14,2419
16462,1.0,Ideal,I,VS1,63.1,57.0,6.32,6.39,4.01,4664
14250,0.7,Good,F,VS1,64.0,57.0,5.62,5.54,3.57,2381
15579,0.72,Premium,G,IF,60.1,58.0,5.89,5.86,3.53,3185
961,0.81,Ideal,J,SI1,62.0,56.0,6.0,6.03,3.73,2307
5436,0.42,Premium,F,VVS2,59.6,59.0,4.83,4.86,2.89,1142
10880,0.71,Very Good,H,SI1,63.5,57.0,5.67,5.63,3.59,2207
26792,0.85,Ideal,G,SI1,62.0,54.0,6.08,6.11,3.78,3084
2446,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,648
22199,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,4640
26576,0.41,Ideal,F,VS1,60.8,56.0,4.76,4.79,2.92,1007
26687,1.55,Very Good,G,VS2,63.1,57.0,7.36,7.31,4.63,11703
13976,0.33,Ideal,H,VS2,61.1,56.0,4.5,4.54,2.76,539
19497,1.3,Very Good,J,SI2,61.1,61.0,6.95,7.0,4.26,5047
17157,1.31,Ideal,I,VS1,62.2,57.0,7.0,7.03,4.36,7751
11386,0.38,Premium,D,VVS2,60.0,62.0,4.73,4.7,2.83,1257
16981,0.51,Premium,G,VVS1,62.4,58.0,5.13,5.09,3.19,2027
9892,1.23,Premium,G,VS1,61.3,58.0,6.87,6.89,4.22,8759
13086,0.28,Very Good,F,VVS2,60.2,58.0,4.26,4.28,2.57,628
16955,0.72,Ideal,F,SI2,62.0,55.0,5.76,5.79,3.58,2422
12131,2.03,Very Good,E,SI2,63.1,56.0,8.01,7.99,5.05,14646
8074,2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82,11188
8674,0.34,Ideal,G,IF,60.9,56.0,4.5,4.53,2.75,974
13885,1.02,Ideal,F,VS1,62.2,57.0,6.39,6.43,3.99,7836
7744,0.33,Premium,H,VVS2,61.6,58.0,4.42,4.45,2.73,666
2015,0.55,Ideal,G,VVS2,62.5,56.0,5.25,5.22,3.27,2129
17256,0.5,Very Good,D,VS2,63.4,58.0,5.04,5.06,3.2,1646
6188,0.33,Very Good,F,SI1,61.2,58.1,4.48,4.51,2.75,544
26480,0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
22589,2.41,Premium,J,VS1,61.1,60.0,8.66,8.6,5.27,15320
21294,0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,642
14677,0.61,Ideal,D,SI2,59.9,57.0,5.55,5.53,3.32,1690
11158,0.42,Good,G,SI1,63.1,56.0,4.75,4.79,3.01,687
26413,0.52,Premium,D,SI1,60.7,58.0,5.23,5.18,3.16,1376
7836,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.22,3.25,1273
20103,0.57,Ideal,F,VVS2,62.0,55.0,5.31,5.3,3.29,2360
19238,0.71,Ideal,E,VS2,62.5,55.0,5.67,5.73,3.56,3247
20439,0.52,Ideal,D,VS2,61.8,57.0,5.2,5.16,3.2,1919
17586,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,830
26053,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,478
9807,0.75,Ideal,D,SI1,61.1,56.0,5.85,5.9,3.59,3712
4418,0.72,Ideal,E,VVS2,62.0,54.9,5.75,5.78,3.57,4094
13998,0.26,Ideal,G,SI1,62.0,55.0,4.08,4.11,2.54,394
25565,0.32,Very Good,I,SI1,62.9,58.0,4.33,4.35,2.73,432
24427,1.01,Very Good,F,VS1,63.2,58.0,6.32,6.34,4.0,7107
16908,0.31,Premium,D,SI1,60.6,59.0,4.39,4.35,2.65,684
12582,0.4,Good,G,SI1,63.2,58.0,4.61,4.7,2.94,655
22267,0.52,Ideal,G,VS1,62.4,55.1,5.11,5.15,3.2,1758
18124,0.42,Ideal,I,VVS2,62.8,54.0,4.78,4.8,3.01,862
17756,0.51,Ideal,D,SI1,60.4,55.0,5.48,5.18,3.16,1687
25119,0.34,Premium,F,VS2,61.2,59.0,4.52,4.47,2.75,880
5000,0.61,Premium,E,VS2,61.2,62.0,5.48,5.44,3.34,1704
21479,0.73,Ideal,G,VVS2,61.9,56.0,5.74,5.81,3.61,3183
11414,0.82,Ideal,F,VS2,61.3,56.0,6.02,6.05,3.7,4931
24579,1.2,Very Good,H,SI2,60.2,58.0,6.88,6.94,4.16,5408
7398,0.34,Ideal,E,VS2,62.4,55.0,4.53,4.48,2.81,956
23510,0.53,Premium,D,VS2,60.4,58.0,5.26,5.23,3.17,1956
20911,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,827
26231,1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
5288,0.51,Very Good,G,VS2,62.5,59.0,5.05,5.1,3.17,1438
25354,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,1851
7850,0.32,Premium,G,SI1,62.5,58.0,4.43,4.4,2.76,612
10198,0.47,Premium,D,SI1,60.6,61.0,5.04,5.0,3.04,987
8731,0.7,Ideal,G,SI1,61.3,56.0,5.73,5.78,3.53,2480
21432,1.06,Premium,E,VS2,62.3,58.0,6.49,6.52,4.05,6716
15140,1.13,Premium,H,VS2,62.0,57.0,6.68,6.62,4.12,5650
12791,0.53,Ideal,F,SI2,61.7,55.0,5.22,5.25,3.23,1421
8766,0.9,Very Good,F,SI1,61.7,60.0,6.19,6.22,3.83,3854
9318,0.73,Very Good,I,VS2,62.8,59.0,5.72,5.75,3.6,2426
12925,0.33,Good,E,VS2,57.3,59.0,4.6,4.62,2.64,574
17089,1.03,Premium,H,VS2,62.4,58.0,6.47,6.39,4.01,5078
1303,0.41,Ideal,F,VVS2,62.5,56.0,4.72,4.75,2.96,1115
4741,0.23,Ideal,F,VVS2,61.9,57.0,3.93,3.96,2.44,530
16775,0.82,Premium,F,SI1,61.1,60.0,6.02,5.96,3.66,3080
22844,0.41,Ideal,J,IF,62.1,54.0,4.78,4.81,2.98,777
25825,0.5,Premium,I,SI1,61.7,58.0,5.09,5.15,3.16,965
2529,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,593
20440,0.4,Very Good,E,VS2,62.9,59.0,4.7,4.75,2.97,858
8252,0.81,Ideal,E,SI1,61.3,57.0,6.08,6.03,3.71,3338
25099,1.06,Premium,H,SI1,61.0,60.0,6.59,6.56,4.01,5461
2413,0.51,Premium,J,SI1,61.7,56.0,5.17,5.14,3.18,956
8936,0.52,Ideal,F,SI1,62.0,55.0,5.14,5.17,3.19,1383
3178,1.56,Ideal,J,SI2,62.1,55.0,7.45,7.41,4.62,5766
474,0.28,Ideal,F,VS2,61.8,54.0,4.18,4.23,2.6,490
4669,1.51,Ideal,E,SI2,61.9,56.0,7.31,7.36,4.54,10588
22506,1.19,Ideal,E,SI2,60.2,57.0,6.87,6.84,4.13,5822
13213,1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99,4032
18889,0.31,Ideal,G,VS1,62.5,57.0,4.34,4.37,2.72,625
22297,0.74,Premium,F,SI2,59.2,60.0,5.96,5.9,3.51,2383
12508,1.01,Very Good,E,VS2,59.3,59.0,6.5,6.56,3.87,5760
14342,1.55,Very Good,H,SI1,61.6,54.0,7.41,7.47,4.58,9818
8643,1.51,Premium,D,VS2,60.2,59.0,7.43,7.33,4.44,14773
6113,0.3,Ideal,D,SI1,61.7,57.0,4.28,4.31,2.65,524
770,0.51,Premium,D,SI1,60.9,59.0,5.19,5.13,3.14,1687
24715,0.35,Ideal,E,VS2,61.7,55.0,4.54,4.57,2.81,767
7862,0.5,Premium,I,VVS1,58.2,62.0,5.25,5.19,3.04,1415
23679,1.5,Premium,I,SI1,62.3,57.0,7.28,7.22,4.52,7955
18602,0.44,Premium,H,VVS1,60.1,58.0,4.96,4.92,2.97,1196
9068,2.15,Very Good,I,SI2,63.4,56.0,8.2,8.15,5.18,12100
12560,0.31,Premium,E,IF,61.0,59.0,4.36,4.39,2.67,1060
9506,0.94,Very Good,F,SI2,62.6,57.0,6.25,6.27,3.92,3938
7612,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,9225
21925,1.5,Very Good,H,SI1,60.6,60.0,7.45,7.36,4.49,10380
22400,1.71,Premium,G,VS2,61.3,58.0,7.79,7.7,4.75,13951
11497,0.33,Very Good,G,SI2,60.0,56.0,4.52,4.55,2.73,460
3336,0.46,Ideal,E,SI1,62.0,54.0,4.97,4.99,3.09,905
8884,0.4,Ideal,D,VVS1,62.8,57.0,4.65,4.68,2.93,1279
16440,0.35,Ideal,G,VS2,61.6,54.0,4.55,4.58,2.81,563
9994,1.25,Very Good,F,VS2,62.5,59.0,6.81,6.89,4.28,9377
1309,1.51,Ideal,E,VS2,62.7,57.0,7.31,7.26,4.57,14482
863,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,10914
3776,0.73,Fair,H,VS2,65.9,55.0,5.68,5.64,3.74,2278
18072,0.3,Premium,H,VS1,62.5,58.0,4.27,4.34,2.69,526
11351,1.5,Premium,J,SI2,61.0,60.0,7.34,7.3,4.46,6048
16503,0.31,Premium,G,VVS1,60.7,58.0,4.37,4.4,2.66,816
19578,0.77,Ideal,F,VS1,61.9,54.0,5.91,5.94,3.66,3750
19672,0.91,Good,F,SI2,56.9,62.0,6.51,6.45,3.69,2461
7319,0.32,Ideal,E,VS1,61.7,56.0,4.41,4.44,2.73,745
15588,0.3,Premium,E,VS2,62.5,58.0,4.31,4.26,2.68,844
82,0.4,Ideal,H,VVS2,61.4,55.7,4.72,4.77,2.92,905
21442,0.54,Premium,H,SI2,61.8,60.0,5.2,5.16,3.2,972
13654,0.31,Ideal,F,VVS1,61.9,55.0,4.37,4.42,2.72,801
12835,0.3,Very Good,D,VS2,62.5,57.0,4.26,4.28,2.67,670
13573,1.25,Premium,I,VS2,61.0,59.0,6.98,6.89,4.23,6084
24969,1.06,Ideal,G,VS2,62.2,56.0,6.51,6.54,4.06,6660
8457,1.06,Premium,I,VS1,61.2,57.1,6.56,6.59,4.03,5550
14878,0.72,Premium,G,SI2,61.6,55.0,5.79,5.76,3.56,2364
7057,0.4,Fair,F,SI1,64.7,58.0,4.67,4.63,3.01,857
3060,0.43,Ideal,F,VVS1,62.3,55.0,4.85,4.88,3.03,1358
19036,1.04,Ideal,I,SI1,59.7,56.0,6.6,6.54,3.92,3669
4363,0.51,Premium,H,SI1,61.6,56.0,5.19,5.14,3.18,1250
26209,0.59,Ideal,D,VVS1,62.3,54.0,5.36,5.39,3.35,3791
3996,0.3,Good,H,SI1,63.4,57.0,4.27,4.31,2.72,421
6920,0.79,Very Good,E,SI2,59.2,59.0,6.04,6.06,3.58,2941
309,0.84,Good,G,VS1,63.6,57.0,5.98,5.93,3.79,3316
